date,state,district,pincode,age_0_5,age_5_17,age_17_plus
2025-09-03,Telangana,Medchal–Malkajgiri,500039.0,1.0,0.0,0.0
2025-09-03,Telangana,Medchal–Malkajgiri,500055.0,9.0,1.0,0.0
2025-09-03,Telangana,Medchal–Malkajgiri,500055.0,1.0,0.0,0.0
2025-09-03,Telangana,Nagarkurnool,509203.0,2.0,0.0,0.0
2025-09-03,Telangana,Nagarkurnool,509320.0,3.0,0.0,0.0
2025-09-03,Telangana,Nagarkurnool,509401.0,2.0,0.0,0.0
2025-09-03,Telangana,Nalgonda,508116.0,5.0,0.0,0.0
2025-09-03,Telangana,Nalgonda,508205.0,1.0,0.0,0.0
2025-09-03,Telangana,Nalgonda,508206.0,1.0,0.0,0.0
2025-09-03,Telangana,Nalgonda,508210.0,2.0,0.0,0.0
2025-09-03,Telangana,Nalgonda,508245.0,7.0,1.0,0.0
2025-09-03,Telangana,Nalgonda,508254.0,4.0,1.0,0.0
2025-09-03,Telangana,Nalgonda,508255.0,6.0,0.0,0.0
2025-09-03,Telangana,Nalgonda,508285.0,1.0,0.0,0.0
2025-09-03,Telangana,Narayanpet,509130.0,5.0,1.0,0.0
2025-09-03,Telangana,Narayanpet,509208.0,5.0,2.0,0.0
2025-09-03,Telangana,Narayanpet,509407.0,3.0,0.0,0.0
2025-09-03,Telangana,Nirmal,504102.0,6.0,0.0,0.0
2025-09-03,Telangana,Nizamabad,503001.0,20.0,2.0,0.0
2025-09-03,Telangana,Nizamabad,503165.0,9.0,0.0,0.0
2025-09-03,Telangana,Nizamabad,503180.0,2.0,1.0,0.0
2025-09-03,Telangana,Nizamabad,503206.0,4.0,0.0,0.0
2025-09-03,Telangana,Nizamabad,503308.0,1.0,0.0,0.0
2025-09-03,Telangana,Nizamabad,503310.0,7.0,1.0,0.0
2025-09-03,Telangana,Peddapalli,505208.0,1.0,0.0,0.0
2025-09-03,Telangana,Peddapalli,505525.0,1.0,2.0,0.0
2025-09-03,Telangana,Rajanna Sircilla,505404.0,3.0,0.0,0.0
2025-09-03,Telangana,Ranga Reddy,501512.0,1.0,0.0,0.0
2025-09-03,Telangana,Sangareddy,502319.0,4.0,1.0,0.0
2025-09-03,Telangana,Sangareddy,502321.0,2.0,0.0,0.0
2025-09-03,Telangana,Siddipet,505466.0,0.0,1.0,0.0
2025-09-03,Telangana,Siddipet,506223.0,1.0,0.0,0.0
2025-09-03,Telangana,Suryapet,508206.0,1.0,1.0,0.0
2025-09-03,Telangana,Vikarabad,501202.0,2.0,0.0,0.0
2025-09-03,Telangana,Wanaparthy,509103.0,2.0,0.0,0.0
2025-09-03,Telangana,Wanaparthy,509206.0,4.0,1.0,0.0
2025-09-03,Telangana,Wanaparthy,509380.0,3.0,1.0,0.0
2025-09-03,Telangana,Wanaparthy,509381.0,3.0,2.0,0.0
2025-09-03,Telangana,Warangal,506002.0,4.0,0.0,0.0
2025-09-03,Telangana,Warangal,506101.0,1.0,4.0,0.0
2025-09-03,Telangana,Warangal,506104.0,3.0,0.0,0.0
2025-09-03,Telangana,Warangal,506105.0,1.0,1.0,0.0
2025-09-03,Telangana,Warangal,506223.0,2.0,0.0,0.0
2025-09-03,Telangana,Warangal,506349.0,0.0,1.0,0.0
2025-09-03,Telangana,Warangal,505102.0,1.0,0.0,0.0
2025-09-03,Telangana,Warangal,506006.0,0.0,2.0,0.0
2025-09-03,Telangana,Warangal,506142.0,1.0,0.0,0.0
2025-09-03,Telangana,Yadadri Bhuvanagiri,508115.0,1.0,0.0,0.0
2025-09-03,Telangana,Yadadri Bhuvanagiri,508252.0,4.0,1.0,0.0
2025-09-03,Telangana,Yadadri Bhuvanagiri,508284.0,2.0,0.0,0.0
2025-09-03,Tripura,Dhalai,799264.0,2.0,0.0,0.0
2025-09-03,Tripura,Dhalai,799275.0,2.0,1.0,0.0
2025-09-03,Tripura,Gomati,799013.0,2.0,1.0,0.0
2025-09-03,Tripura,Khowai,799203.0,1.0,0.0,0.0
2025-09-03,Tripura,Khowai,799205.0,3.0,1.0,0.0
2025-09-03,Tripura,North Tripura,799251.0,1.0,0.0,0.0
2025-09-03,Tripura,North Tripura,799263.0,3.0,3.0,0.0
2025-09-03,Tripura,North Tripura,799264.0,1.0,1.0,0.0
2025-09-03,Tripura,North Tripura,799270.0,2.0,3.0,0.0
2025-09-03,Tripura,North Tripura,799271.0,1.0,0.0,0.0
2025-09-03,Tripura,North Tripura,799288.0,0.0,1.0,0.0
2025-09-03,Tripura,South Tripura,799101.0,2.0,0.0,0.0
2025-09-03,Tripura,West Tripura,799007.0,1.0,1.0,0.0
2025-09-03,Tripura,West Tripura,799102.0,0.0,1.0,0.0
2025-09-03,Tripura,West Tripura,799207.0,1.0,0.0,0.0
2025-09-03,Uttar Pradesh,Agra,282009.0,4.0,6.0,0.0
2025-09-03,Uttar Pradesh,Agra,283110.0,3.0,3.0,0.0
2025-09-03,Uttar Pradesh,Agra,283124.0,2.0,6.0,0.0
2025-09-03,Uttar Pradesh,Agra,283201.0,5.0,5.0,0.0
2025-09-03,Uttar Pradesh,Aligarh,202121.0,1.0,3.0,0.0
2025-09-03,Uttar Pradesh,Aligarh,202124.0,1.0,3.0,0.0
2025-09-03,Uttar Pradesh,Aligarh,202128.0,0.0,3.0,0.0
2025-09-03,Uttar Pradesh,Aligarh,202129.0,6.0,13.0,2.0
2025-09-03,Uttar Pradesh,Aligarh,202130.0,3.0,8.0,0.0
2025-09-03,Uttar Pradesh,Aligarh,202136.0,3.0,2.0,0.0
2025-09-03,Uttar Pradesh,Aligarh,202137.0,1.0,2.0,0.0
2025-09-03,Uttar Pradesh,Aligarh,202150.0,1.0,0.0,0.0
2025-09-03,Uttar Pradesh,Prayagraj,211006.0,0.0,3.0,0.0
2025-09-03,Uttar Pradesh,Prayagraj,211010.0,1.0,2.0,0.0
2025-09-03,Uttar Pradesh,Prayagraj,211011.0,4.0,7.0,0.0
2025-09-03,Uttar Pradesh,Prayagraj,211016.0,4.0,1.0,0.0
2025-09-03,Uttar Pradesh,Prayagraj,212107.0,8.0,4.0,0.0
2025-09-03,Uttar Pradesh,Prayagraj,212306.0,7.0,6.0,0.0
2025-09-03,Uttar Pradesh,Prayagraj,212502.0,15.0,1.0,0.0
2025-09-03,Uttar Pradesh,Prayagraj,212507.0,9.0,5.0,0.0
2025-09-03,Uttar Pradesh,Prayagraj,228411.0,0.0,1.0,0.0
2025-09-03,Uttar Pradesh,Ambedkar Nagar,224122.0,8.0,6.0,0.0
2025-09-03,Uttar Pradesh,Ambedkar Nagar,224129.0,21.0,11.0,0.0
2025-09-03,Uttar Pradesh,Ambedkar Nagar,224132.0,2.0,1.0,0.0
2025-09-03,Uttar Pradesh,Ambedkar Nagar,224139.0,4.0,5.0,0.0
2025-09-03,Uttar Pradesh,Ambedkar Nagar,224155.0,3.0,3.0,0.0
2025-09-03,Uttar Pradesh,Ambedkar Nagar,224159.0,3.0,0.0,0.0
2025-09-03,Uttar Pradesh,Ambedkar Nagar,224168.0,2.0,2.0,0.0
2025-09-03,Uttar Pradesh,Ambedkar Nagar,224235.0,0.0,1.0,0.0
2025-09-03,Uttar Pradesh,Amethi,227405.0,5.0,8.0,0.0
2025-09-03,Uttar Pradesh,Amethi,227406.0,1.0,2.0,0.0
2025-09-03,Uttar Pradesh,Amethi,227409.0,6.0,2.0,0.0
2025-09-03,Uttar Pradesh,Amethi,227413.0,2.0,5.0,0.0
2025-09-03,Uttar Pradesh,Amethi,227813.0,4.0,15.0,0.0
2025-09-03,Uttar Pradesh,Amethi,227816.0,3.0,8.0,0.0
2025-09-03,Uttar Pradesh,Amethi,229304.0,6.0,2.0,0.0
2025-09-03,Uttar Pradesh,Amethi,229305.0,1.0,1.0,0.0
2025-09-03,Uttar Pradesh,Amethi,229307.0,2.0,1.0,0.0
2025-09-03,Uttar Pradesh,Amroha,244221.0,14.0,6.0,0.0
2025-09-03,Uttar Pradesh,Amroha,244225.0,7.0,3.0,0.0
2025-09-03,Uttar Pradesh,Amroha,244231.0,13.0,16.0,0.0
2025-09-03,Uttar Pradesh,Amroha,244251.0,9.0,3.0,0.0
2025-09-03,Uttar Pradesh,Auraiya,206121.0,3.0,2.0,0.0
2025-09-03,Uttar Pradesh,Auraiya,206122.0,9.0,8.0,0.0
2025-09-03,Uttar Pradesh,Auraiya,206241.0,5.0,4.0,0.0
2025-09-03,Uttar Pradesh,Auraiya,206246.0,3.0,1.0,0.0
2025-09-03,Uttar Pradesh,Auraiya,206255.0,2.0,0.0,0.0
2025-09-03,Uttar Pradesh,Ayodhya,224201.0,2.0,0.0,0.0
2025-09-03,Uttar Pradesh,Azamgarh,276121.0,1.0,1.0,0.0
2025-09-03,Uttar Pradesh,Azamgarh,276128.0,5.0,7.0,0.0
2025-09-03,Uttar Pradesh,Azamgarh,276135.0,0.0,4.0,0.0
2025-09-03,Uttar Pradesh,Azamgarh,276139.0,2.0,2.0,0.0
2025-09-03,Uttar Pradesh,Azamgarh,276141.0,0.0,5.0,0.0
2025-09-03,Uttar Pradesh,Azamgarh,276202.0,2.0,13.0,0.0
2025-09-03,Uttar Pradesh,Azamgarh,276206.0,1.0,7.0,0.0
2025-09-03,Uttar Pradesh,Azamgarh,276288.0,5.0,8.0,0.0
2025-09-03,Uttar Pradesh,Baghpat,250626.0,1.0,0.0,0.0
2025-09-03,Uttar Pradesh,Bahraich,271835.0,1.0,2.0,0.0
2025-09-03,Uttar Pradesh,Bahraich,271851.0,3.0,11.0,0.0
2025-09-03,Uttar Pradesh,Bahraich,271865.0,16.0,35.0,4.0
2025-09-03,Uttar Pradesh,Bahraich,271881.0,3.0,17.0,1.0
2025-09-03,Uttar Pradesh,Ballia,221712.0,7.0,9.0,0.0
2025-09-03,Uttar Pradesh,Ballia,221713.0,1.0,2.0,0.0
2025-09-03,Uttar Pradesh,Ballia,277211.0,9.0,10.0,0.0
2025-09-03,Uttar Pradesh,Ballia,277213.0,0.0,3.0,0.0
2025-09-03,Uttar Pradesh,Ballia,277302.0,2.0,1.0,0.0
2025-09-03,Uttar Pradesh,Ballia,277501.0,2.0,1.0,0.0
2025-09-03,Uttar Pradesh,Ballia,277503.0,2.0,0.0,0.0
2025-09-03,Uttar Pradesh,Balrampur,271205.0,5.0,10.0,0.0
2025-09-03,Uttar Pradesh,Balrampur,271210.0,0.0,7.0,0.0
2025-09-03,Uttar Pradesh,Balrampur,271215.0,4.0,2.0,0.0
2025-09-03,Uttar Pradesh,Banda,210001.0,24.0,24.0,0.0
2025-09-03,Uttar Pradesh,Banda,210125.0,3.0,10.0,0.0
2025-09-03,Uttar Pradesh,Banda,210126.0,2.0,2.0,0.0
2025-09-03,Uttar Pradesh,Banda,210129.0,7.0,11.0,0.0
2025-09-03,Uttar Pradesh,Bara Banki,225201.0,3.0,1.0,0.0
2025-09-03,Uttar Pradesh,Bara Banki,225205.0,1.0,1.0,0.0
2025-09-03,Uttar Pradesh,Bara Banki,225208.0,3.0,0.0,0.0
2025-09-03,Uttar Pradesh,Bara Banki,225405.0,2.0,1.0,0.0
2025-09-03,Uttar Pradesh,Bara Banki,225408.0,1.0,0.0,0.0
2025-09-03,Uttar Pradesh,Bara Banki,225414.0,11.0,5.0,0.0
2025-09-03,Uttar Pradesh,Bara Banki,227301.0,4.0,5.0,0.0
2025-09-03,Uttar Pradesh,Bareilly,243005.0,10.0,5.0,0.0
2025-09-03,Uttar Pradesh,Bareilly,243123.0,7.0,2.0,0.0
2025-09-03,Uttar Pradesh,Bareilly,243201.0,11.0,11.0,0.0
2025-09-03,Uttar Pradesh,Bareilly,243301.0,6.0,8.0,0.0
2025-09-03,Uttar Pradesh,Bareilly,243407.0,2.0,0.0,0.0
2025-09-03,Uttar Pradesh,Bareilly,243504.0,3.0,3.0,0.0
2025-09-03,Uttar Pradesh,Basti,272002.0,4.0,12.0,0.0
2025-09-03,Uttar Pradesh,Basti,272127.0,1.0,0.0,0.0
2025-09-03,Uttar Pradesh,Basti,272151.0,6.0,9.0,0.0
2025-09-03,Uttar Pradesh,Basti,272161.0,0.0,6.0,0.0
2025-09-03,Uttar Pradesh,Basti,272182.0,3.0,0.0,0.0
2025-09-03,Uttar Pradesh,Bhadohi,221301.0,1.0,0.0,0.0
2025-09-03,Uttar Pradesh,Bijnor,246726.0,7.0,0.0,0.0
2025-09-03,Uttar Pradesh,Bijnor,246727.0,5.0,1.0,0.0
2025-09-03,Uttar Pradesh,Bijnor,246749.0,8.0,1.0,0.0
2025-09-03,Uttar Pradesh,Bijnor,246768.0,1.0,0.0,0.0
2025-09-03,Uttar Pradesh,Budaun,202526.0,9.0,2.0,0.0
2025-09-03,Uttar Pradesh,Budaun,243601.0,16.0,22.0,2.0
2025-09-03,Uttar Pradesh,Budaun,243630.0,1.0,6.0,0.0
2025-09-03,Uttar Pradesh,Budaun,243631.0,1.0,2.0,0.0
2025-09-03,Uttar Pradesh,Budaun,243635.0,4.0,8.0,2.0
2025-09-03,Uttar Pradesh,Budaun,243638.0,3.0,10.0,2.0
2025-09-03,Uttar Pradesh,Budaun,243724.0,0.0,1.0,0.0
2025-09-03,Uttar Pradesh,Bulandshahr,202398.0,8.0,6.0,0.0
2025-09-03,Uttar Pradesh,Bulandshahr,202399.0,1.0,1.0,0.0
2025-09-03,Uttar Pradesh,Bulandshahr,203398.0,1.0,0.0,0.0
2025-09-03,Uttar Pradesh,Bulandshahr,245403.0,1.0,0.0,0.0
2025-09-03,Uttar Pradesh,Bulandshahr,245412.0,4.0,5.0,0.0
2025-09-03,Uttar Pradesh,Chandauli,232104.0,9.0,13.0,0.0
2025-09-03,Uttar Pradesh,Chandauli,232111.0,16.0,3.0,0.0
2025-09-03,Uttar Pradesh,Chitrakoot,210204.0,2.0,2.0,0.0
2025-09-03,Uttar Pradesh,Chitrakoot,210207.0,2.0,2.0,0.0
2025-09-03,Uttar Pradesh,Chitrakoot,210209.0,2.0,1.0,0.0
2025-09-03,Uttar Pradesh,Deoria,274202.0,5.0,9.0,0.0
2025-09-03,Uttar Pradesh,Deoria,274604.0,2.0,2.0,0.0
2025-09-03,Uttar Pradesh,Deoria,274701.0,6.0,4.0,0.0
2025-09-03,Uttar Pradesh,Etah,207248.0,1.0,4.0,0.0
2025-09-03,Uttar Pradesh,Etah,207250.0,1.0,0.0,0.0
2025-09-03,Uttar Pradesh,Etawah,206001.0,6.0,8.0,0.0
2025-09-03,Uttar Pradesh,Etawah,206124.0,2.0,0.0,0.0
2025-09-03,Uttar Pradesh,Ayodhya,224001.0,15.0,14.0,0.0
2025-09-03,Uttar Pradesh,Ayodhya,224123.0,1.0,3.0,0.0
2025-09-03,Uttar Pradesh,Ayodhya,224126.0,2.0,0.0,0.0
2025-09-03,Uttar Pradesh,Ayodhya,224127.0,2.0,1.0,0.0
2025-09-03,Uttar Pradesh,Ayodhya,224203.0,0.0,2.0,0.0
2025-09-03,Uttar Pradesh,Ayodhya,224209.0,2.0,4.0,0.0
2025-09-03,Uttar Pradesh,Ayodhya,224229.0,1.0,2.0,0.0
2025-09-03,Uttar Pradesh,Ayodhya,225407.0,5.0,2.0,0.0
2025-09-03,Uttar Pradesh,Farrukhabad,205302.0,3.0,1.0,0.0
2025-09-03,Uttar Pradesh,Farrukhabad,207502.0,0.0,2.0,0.0
2025-09-03,Uttar Pradesh,Farrukhabad,209745.0,9.0,6.0,1.0
2025-09-03,Uttar Pradesh,Fatehpur,212635.0,6.0,9.0,1.0
2025-09-03,Uttar Pradesh,Fatehpur,212661.0,6.0,2.0,0.0
2025-09-03,Uttar Pradesh,Fatehpur,212664.0,4.0,9.0,0.0
2025-09-03,Uttar Pradesh,Firozabad,205121.0,1.0,0.0,0.0
2025-09-03,Uttar Pradesh,Firozabad,205141.0,0.0,4.0,0.0
2025-09-03,Uttar Pradesh,Firozabad,205142.0,9.0,5.0,0.0
2025-09-03,Uttar Pradesh,Firozabad,205151.0,6.0,8.0,0.0
2025-09-03,Uttar Pradesh,Gautam Buddha Nagar,201306.0,2.0,7.0,0.0
2025-09-03,Uttar Pradesh,Gautam Buddha Nagar,203155.0,2.0,5.0,1.0
2025-09-03,Uttar Pradesh,Gautam Buddha Nagar,203207.0,4.0,10.0,0.0
2025-09-03,Uttar Pradesh,Ghaziabad,201003.0,7.0,5.0,0.0
2025-09-03,Uttar Pradesh,Ghaziabad,201005.0,13.0,4.0,0.0
2025-09-03,Uttar Pradesh,Ghaziabad,201007.0,3.0,8.0,0.0
2025-09-03,Uttar Pradesh,Ghaziabad,201015.0,1.0,0.0,0.0
2025-09-03,Uttar Pradesh,Ghaziabad,201017.0,1.0,3.0,0.0
2025-09-03,Uttar Pradesh,Ghaziabad,201204.0,4.0,8.0,0.0
2025-09-03,Uttar Pradesh,Ghazipur,232326.0,4.0,12.0,0.0
2025-09-03,Uttar Pradesh,Ghazipur,232336.0,2.0,2.0,0.0
2025-09-03,Uttar Pradesh,Ghazipur,233222.0,4.0,6.0,0.0
2025-09-03,Uttar Pradesh,Ghazipur,233223.0,1.0,3.0,0.0
2025-09-03,Uttar Pradesh,Ghazipur,233224.0,0.0,1.0,0.0
2025-09-03,Uttar Pradesh,Ghazipur,233231.0,1.0,2.0,0.0
2025-09-03,Uttar Pradesh,Ghazipur,233306.0,4.0,9.0,0.0
2025-09-03,Uttar Pradesh,Ghazipur,233310.0,5.0,1.0,0.0
2025-09-03,Uttar Pradesh,Gonda,271001.0,11.0,5.0,0.0
2025-09-03,Uttar Pradesh,Gonda,271002.0,5.0,2.0,0.0
2025-09-03,Uttar Pradesh,Gonda,271003.0,1.0,2.0,0.0
2025-09-03,Uttar Pradesh,Gonda,271124.0,16.0,7.0,0.0
2025-09-03,Uttar Pradesh,Gonda,271126.0,2.0,4.0,0.0
2025-09-03,Uttar Pradesh,Gonda,271129.0,3.0,2.0,0.0
2025-09-03,Uttar Pradesh,Gonda,271304.0,0.0,2.0,0.0
2025-09-03,Uttar Pradesh,Gonda,271312.0,8.0,9.0,0.0
2025-09-03,Uttar Pradesh,Gonda,271401.0,1.0,6.0,0.0
2025-09-03,Uttar Pradesh,Gonda,271402.0,3.0,7.0,0.0
2025-09-03,Uttar Pradesh,Gorakhpur,273004.0,0.0,4.0,0.0
2025-09-03,Uttar Pradesh,Gorakhpur,273006.0,2.0,0.0,0.0
2025-09-03,Uttar Pradesh,Gorakhpur,273007.0,4.0,10.0,0.0
2025-09-03,Uttar Pradesh,Gorakhpur,273014.0,2.0,3.0,1.0
2025-09-03,Uttar Pradesh,Gorakhpur,273201.0,3.0,2.0,0.0
2025-09-03,Uttar Pradesh,Gorakhpur,273203.0,1.0,0.0,0.0
2025-09-03,Uttar Pradesh,Gorakhpur,273407.0,3.0,6.0,0.0
2025-09-03,Uttar Pradesh,Hamirpur,210505.0,3.0,2.0,0.0
2025-09-03,Uttar Pradesh,Hamirpur,210506.0,3.0,4.0,0.0
2025-09-03,Uttar Pradesh,Hapur,245301.0,4.0,1.0,0.0
2025-09-03,Uttar Pradesh,Hardoi,241122.0,2.0,2.0,0.0
2025-09-03,Uttar Pradesh,Hardoi,241202.0,9.0,7.0,0.0
2025-09-03,Uttar Pradesh,Hardoi,241404.0,14.0,14.0,1.0
2025-09-03,Uttar Pradesh,Jalaun,285121.0,3.0,8.0,1.0
2025-09-03,Uttar Pradesh,Jalaun,285129.0,3.0,1.0,0.0
2025-09-03,Uttar Pradesh,Jaunpur,222125.0,2.0,5.0,0.0
2025-09-03,Uttar Pradesh,Jaunpur,222132.0,2.0,7.0,0.0
2025-09-03,Uttar Pradesh,Jaunpur,222135.0,3.0,5.0,0.0
2025-09-03,Uttar Pradesh,Jaunpur,222144.0,0.0,2.0,0.0
2025-09-03,Uttar Pradesh,Jaunpur,222146.0,2.0,2.0,0.0
2025-09-03,Uttar Pradesh,Jaunpur,222170.0,1.0,4.0,0.0
2025-09-03,Uttar Pradesh,Jaunpur,222180.0,9.0,5.0,0.0
2025-09-03,Uttar Pradesh,Jaunpur,222204.0,2.0,3.0,0.0
2025-09-03,Uttar Pradesh,Jaunpur,223104.0,5.0,11.0,0.0
2025-09-03,Uttar Pradesh,Jaunpur,223105.0,2.0,10.0,0.0
2025-09-03,Uttar Pradesh,Jhansi,284128.0,3.0,1.0,0.0
2025-09-03,Uttar Pradesh,Jhansi,284202.0,1.0,1.0,0.0
2025-09-03,Uttar Pradesh,Jhansi,284203.0,2.0,2.0,0.0
2025-09-03,Uttar Pradesh,Jhansi,284306.0,1.0,0.0,0.0
2025-09-03,Uttar Pradesh,Jhansi,284401.0,4.0,1.0,0.0
2025-09-03,Uttar Pradesh,Kannauj,209721.0,7.0,4.0,0.0
2025-09-03,Uttar Pradesh,Kannauj,209725.0,1.0,3.0,0.0
2025-09-03,Uttar Pradesh,Kannauj,209728.0,6.0,4.0,0.0
2025-09-03,Uttar Pradesh,Kanpur Dehat,209303.0,5.0,7.0,0.0
2025-09-03,Uttar Pradesh,Kanpur Dehat,209311.0,2.0,1.0,0.0
2025-09-03,Uttar Pradesh,Kanpur Dehat,209715.0,5.0,5.0,0.0
2025-09-03,Uttar Pradesh,Kanpur Nagar,208004.0,1.0,2.0,0.0
2025-09-03,Uttar Pradesh,Kanpur Nagar,208007.0,6.0,8.0,0.0
2025-09-03,Uttar Pradesh,Kanpur Nagar,208013.0,1.0,1.0,0.0
2025-09-03,Uttar Pradesh,Kanpur Nagar,208014.0,2.0,4.0,1.0
2025-09-03,Uttar Pradesh,Kanpur Nagar,208017.0,4.0,6.0,0.0
2025-09-03,Uttar Pradesh,Kanpur Nagar,208021.0,6.0,10.0,0.0
2025-09-03,Uttar Pradesh,Kanpur Nagar,209206.0,1.0,13.0,1.0
2025-09-03,Uttar Pradesh,Kanpur Nagar,209210.0,2.0,2.0,0.0
2025-09-03,Uttar Pradesh,Kanpur Nagar,209305.0,1.0,1.0,0.0
2025-09-03,Uttar Pradesh,Kanpur Nagar,209308.0,1.0,3.0,0.0
2025-09-03,Uttar Pradesh,Kasganj,207124.0,0.0,1.0,0.0
2025-09-03,Uttar Pradesh,Kasganj,207242.0,13.0,18.0,1.0
2025-09-03,Uttar Pradesh,Kasganj,207245.0,11.0,4.0,0.0
2025-09-03,Uttar Pradesh,Kasganj,207246.0,7.0,6.0,1.0
2025-09-03,Uttar Pradesh,Kaushambi,212207.0,7.0,7.0,0.0
2025-09-03,Uttar Pradesh,Kheri,261505.0,20.0,29.0,0.0
2025-09-03,Uttar Pradesh,Kheri,262722.0,8.0,6.0,0.0
2025-09-03,Uttar Pradesh,Kheri,262723.0,8.0,13.0,0.0
2025-09-03,Uttar Pradesh,Kheri,262727.0,5.0,1.0,0.0
2025-09-03,Uttar Pradesh,Kheri,262728.0,0.0,1.0,0.0
2025-09-03,Uttar Pradesh,Kushinagar,274303.0,6.0,5.0,0.0
2025-09-03,Uttar Pradesh,Kushinagar,274401.0,3.0,5.0,0.0
2025-09-03,Uttar Pradesh,Kushinagar,274408.0,1.0,0.0,0.0
2025-09-03,Uttar Pradesh,Kushinagar,274409.0,6.0,4.0,0.0
2025-09-03,Uttar Pradesh,Lucknow,226002.0,10.0,13.0,1.0
2025-09-03,Uttar Pradesh,Lucknow,226006.0,2.0,0.0,0.0
2025-09-03,Uttar Pradesh,Lucknow,226007.0,1.0,0.0,0.0
2025-09-03,Uttar Pradesh,Lucknow,226008.0,2.0,2.0,0.0
2025-09-03,Uttar Pradesh,Lucknow,226012.0,2.0,4.0,0.0
2025-09-03,Uttar Pradesh,Lucknow,226023.0,1.0,3.0,0.0
2025-09-03,Uttar Pradesh,Lucknow,226024.0,1.0,2.0,0.0
2025-09-03,Uttar Pradesh,Lucknow,226026.0,1.0,1.0,0.0
2025-09-03,Uttar Pradesh,Lucknow,226101.0,2.0,5.0,0.0
2025-09-03,Uttar Pradesh,Lucknow,226102.0,4.0,0.0,0.0
2025-09-03,Uttar Pradesh,Lucknow,227105.0,2.0,3.0,0.0
2025-09-03,Uttar Pradesh,Lucknow,227111.0,4.0,3.0,0.0
2025-09-03,Uttar Pradesh,Lucknow,227125.0,4.0,3.0,0.0
2025-09-03,Uttar Pradesh,Lucknow,227202.0,4.0,4.0,0.0
2025-09-03,Uttar Pradesh,Lucknow,227205.0,3.0,3.0,0.0
2025-09-03,Uttar Pradesh,Maharajganj,273158.0,4.0,14.0,0.0
2025-09-03,Uttar Pradesh,Maharajganj,273207.0,4.0,6.0,0.0
2025-09-03,Uttar Pradesh,Mahoba,210424.0,2.0,2.0,0.0
2025-09-03,Uttar Pradesh,Mainpuri,205121.0,3.0,3.0,1.0
2025-09-03,Uttar Pradesh,Mainpuri,205130.0,0.0,1.0,0.0
2025-09-03,Uttar Pradesh,Mainpuri,205264.0,1.0,4.0,0.0
2025-09-03,Uttar Pradesh,Mainpuri,206302.0,2.0,5.0,0.0
2025-09-03,Uttar Pradesh,Mathura,281122.0,2.0,8.0,0.0
2025-09-03,Uttar Pradesh,Mathura,281123.0,2.0,2.0,0.0
2025-09-03,Uttar Pradesh,Mathura,281204.0,6.0,5.0,0.0
2025-09-03,Uttar Pradesh,Mathura,281301.0,0.0,7.0,0.0
2025-09-03,Uttar Pradesh,Mathura,281308.0,0.0,1.0,0.0
2025-09-03,Uttar Pradesh,Mau,221602.0,0.0,2.0,0.0
2025-09-03,Uttar Pradesh,Mau,221705.0,0.0,2.0,0.0
2025-09-03,Uttar Pradesh,Mau,275301.0,2.0,13.0,0.0
2025-09-03,Uttar Pradesh,Mau,275302.0,0.0,1.0,0.0
2025-09-03,Uttar Pradesh,Mau,276306.0,4.0,2.0,0.0
2025-09-03,Uttar Pradesh,Mau,276403.0,5.0,17.0,2.0
2025-09-03,Uttar Pradesh,Meerut,250004.0,5.0,7.0,0.0
2025-09-03,Uttar Pradesh,Meerut,250221.0,2.0,5.0,0.0
2025-09-03,Uttar Pradesh,Meerut,250344.0,0.0,2.0,0.0
2025-09-03,Uttar Pradesh,Meerut,250401.0,5.0,16.0,1.0
2025-09-03,Uttar Pradesh,Meerut,250404.0,2.0,2.0,0.0
2025-09-03,Uttar Pradesh,Mirzapur,231303.0,1.0,7.0,0.0
2025-09-03,Uttar Pradesh,Mirzapur,231312.0,6.0,4.0,0.0
2025-09-03,Uttar Pradesh,Moradabad,202411.0,5.0,4.0,0.0
2025-09-03,Uttar Pradesh,Muzaffarnagar,251002.0,7.0,6.0,0.0
2025-09-03,Uttar Pradesh,Muzaffarnagar,251203.0,6.0,3.0,0.0
2025-09-03,Uttar Pradesh,Pilibhit,262202.0,7.0,11.0,0.0
2025-09-03,Uttar Pradesh,Pratapgarh,230132.0,3.0,2.0,0.0
2025-09-03,Uttar Pradesh,Pratapgarh,230144.0,1.0,0.0,0.0
2025-09-03,Uttar Pradesh,Pratapgarh,230202.0,4.0,2.0,0.0
2025-09-03,Uttar Pradesh,Pratapgarh,230404.0,1.0,0.0,0.0
2025-09-03,Uttar Pradesh,Prayagraj,211010.0,0.0,2.0,0.0
2025-09-03,Uttar Pradesh,Prayagraj,211011.0,1.0,0.0,0.0
2025-09-03,Uttar Pradesh,Prayagraj,212401.0,0.0,1.0,0.0
2025-09-03,Uttar Pradesh,Prayagraj,212502.0,4.0,0.0,0.0
2025-09-03,Uttar Pradesh,Rae Bareli,229121.0,1.0,4.0,0.0
2025-09-03,Uttar Pradesh,Rae Bareli,229128.0,3.0,1.0,0.0
2025-09-03,Uttar Pradesh,Rae Bareli,229201.0,1.0,1.0,0.0
2025-09-03,Uttar Pradesh,Rae Bareli,229202.0,0.0,3.0,0.0
2025-09-03,Uttar Pradesh,Rae Bareli,229206.0,2.0,0.0,0.0
2025-09-03,Uttar Pradesh,Rae Bareli,229212.0,1.0,0.0,0.0
2025-09-03,Uttar Pradesh,Rae Bareli,229216.0,0.0,1.0,1.0
